id,name,subtitle,url,rating_value,rating_count,rating_count_list,artist_name,chart_name,chart_position,chart_genre_name,chart_genre_id
464660903,Collage Maker - Perfect Image,"Add Text to Photo, Foto Editor",https://apps.apple.com/us/app/collage-maker-perfect-image/id464660903,4.7,4625,"[75, 60, 165, 437, 3888]",TongShuo,,,,
1048950445,Add Text To Photos – Fonts Art,Write on Pictures For Captions,https://apps.apple.com/us/app/add-text-to-photos-fonts-art/id1048950445,4.7,21841,"[581, 314, 950, 2105, 17891]",Muhammed Nyeem Hassan,,,,
974767262,UltiMatte - photo editor,Photo editor and manual camera,https://apps.apple.com/us/app/ultimatte-photo-editor/id974767262,4.8,176,"[2, 0, 4, 18, 152]",Artyom Abramov,,,,
536422900,Frames - Picture Collage Maker,Photo Editor Pic Frame layout,https://apps.apple.com/us/app/frames-picture-collage-maker/id536422900,4.1,6464,"[457, 317, 861, 1225, 3604]",pixel force private limited,,,,
473535285,Color Splurge pic photo editor,Black and White Re Coloring,https://apps.apple.com/us/app/color-splurge-pic-photo-editor/id473535285,4,614,"[52, 25, 82, 151, 304]",pixel force private limited,,,,
939421784,SpeedPro Slow speed video edit,Motion Movie Maker Fast Editor,https://apps.apple.com/us/app/speedpro-slow-speed-video-edit/id939421784,4.1,73646,"[4490, 3449, 10651, 14261, 40795]",pixel force private limited,,,,
421785759,Photo To Sketch - Drawing book,Pencil Sketchbook painting pad,https://apps.apple.com/us/app/photo-to-sketch-drawing-book/id421785759,4.1,6398,"[308, 296, 1068, 1635, 3091]",pixel force private limited,,,,
887419720,Video Maker - Slideshow Editor,Create Movie photo Slide Show,https://apps.apple.com/us/app/video-maker-slideshow-editor/id887419720,4,10366,"[707, 681, 1893, 2075, 5010]",pixel force private limited,,,,
710076092,VideoFrame - Video Collage App,,https://apps.apple.com/us/app/videoframe-video-collage-app/id710076092,4.2,558,"[56, 14, 45, 115, 328]",pixel force private limited,,,,
955870934,ClipTrim - Video editor trim,movie maker editing cut crop,https://apps.apple.com/us/app/cliptrim-video-editor-trim/id955870934,4.2,4381,"[241, 170, 527, 822, 2621]",pixel force private limited,,,,
912662531,AddAudio - Free app to Add background music to your video and to remix multiple audio into one,,https://apps.apple.com/us/app/addaudio-free-app-to-add-background-music-to-your-video/id912662531,4,2081,"[216, 98, 261, 416, 1090]",pixel force private limited,,,,
571653746,MirrorCamFx - Mirror Camera Fx,Mirror Effects Photo Editor,https://apps.apple.com/us/app/mirrorcamfx-mirror-camera-fx/id571653746,4.3,23,"[1, 0, 5, 1, 16]",pixel force private limited,,,,
608879119,Photo To Cartoon Yourself Edit,Photo Editor Maker Creator app,https://apps.apple.com/us/app/photo-to-cartoon-yourself-edit/id608879119,4.1,3683,"[238, 189, 555, 819, 1882]",pixel force private limited,,,,
547136043,KingSplash - Photo color and recolor splash effect,,https://apps.apple.com/us/app/kingsplash-photo-color-and-recolor-splash-effect/id547136043,4.1,82,"[1, 1, 16, 32, 32]",pixel force private limited,,,,
518914017,PicCells - Photo Collage and Photo Frame editor,,https://apps.apple.com/us/app/piccells-photo-collage-and-photo-frame-editor/id518914017,4.1,89,"[10, 4, 5, 21, 49]",pixel force private limited,,,,
1178523986,Video Plus - Music Editor Crop,Movie Maker & Video Merger app,https://apps.apple.com/us/app/video-plus-music-editor-crop/id1178523986,4.2,735,"[48, 28, 75, 127, 457]",pixel force private limited,,,,
1096100255,PIP Magic - Selfie Camera App,Pic Editor Frame Collage Maker,https://apps.apple.com/us/app/pip-magic-selfie-camera-app/id1096100255,4.4,1634,"[27, 37, 159, 373, 1038]",pixel force private limited,,,,
876919254,3D Collage - Free 3d & 2d magazine Collage Frame creator,,https://apps.apple.com/us/app/3d-collage-free-3d-2d-magazine-collage-frame-creator/id876919254,4.2,369,"[16, 18, 45, 83, 207]",pixel force private limited,,,,
1205232635,Slow Motion Video Fx Editor,Slo Mo Video Camera Effects,https://apps.apple.com/us/app/slow-motion-video-fx-editor/id1205232635,4.6,6652,"[316, 109, 264, 547, 5416]",Brain Craft Ltd,,,,
1039133332,Slow Fast Motion Video Maker,Speed Up & Down Vid Editor,https://apps.apple.com/us/app/slow-fast-motion-video-maker/id1039133332,4.6,3735,"[97, 57, 176, 479, 2926]",Alan Cushway,,,,
1071663879,Video',Intro Maker & Filter.s Edit.s,https://apps.apple.com/us/app/video/id1071663879,4.4,37812,"[2980, 973, 1836, 3068, 28955]","Dynamite Standard, LLC",,,,
1049220609,Video Editor Movie Music Maker,Editing Videos Slow Motion FX,https://apps.apple.com/us/app/video-editor-movie-music-maker/id1049220609,4.3,26288,"[2462, 780, 1494, 2395, 19157]",IAPPTECHNOLOGIES LLP,,,,
1348732137,"Efectum: Video editor, filters",All in 1: with music & effects,https://apps.apple.com/us/app/efectum-video-editor-filters/id1348732137,4.5,687,"[42, 18, 25, 63, 539]",Craigpark Limited,,,,
971736683,Video FX: Movie Maker & Editor,Add Music & Effects to Videos!,https://apps.apple.com/us/app/video-fx-movie-maker-editor/id971736683,4.4,11203,"[868, 360, 733, 1174, 8068]",Picthug Pte Ltd,,,,
1209857695,Slow Mo & Fast Motion - Trim & Cut Video Editor,,https://apps.apple.com/us/app/slow-mo-fast-motion-trim-cut-video-editor/id1209857695,2.6,10,"[6, 0, 0, 0, 4]",Filip Nikolic,,,,
947792997,Add Music To Video Editor,Intro Maker for Movie Editing,https://apps.apple.com/us/app/add-music-to-video-editor/id947792997,4.6,34994,"[1339, 493, 1357, 2729, 29076]",Add Music to Video Maker & Editor LLC,top-free,170,Photo & Video,6008
1187893193,"Intro Music Video, Movie Maker",Film FX Editor Lite for iMovie,https://apps.apple.com/us/app/intro-music-video-movie-maker/id1187893193,4.2,18646,"[2642, 566, 1019, 1544, 12875]",Dynasty Apps LLC,,,,
1006639052,Add Background Music To Video,Videos editor with clip maker,https://apps.apple.com/us/app/add-background-music-to-video/id1006639052,3.9,13734,"[2922, 302, 543, 874, 9093]","Easy Tiger Apps, LLC.",top-free,92,Photo & Video,6008
661971496,Font Candy Photo & Text Editor,Add fonts and words on photos,https://apps.apple.com/us/app/font-candy-photo-text-editor/id661971496,4.1,3553,"[402, 109, 235, 707, 2100]","Easy Tiger Apps, LLC.",,,,
778555034,"Words Photos, Watermark Maker","Qoute Advertisement, Quotes",https://apps.apple.com/us/app/words-photos-watermark-maker/id778555034,4.4,25678,"[1797, 647, 1444, 2504, 19286]",Grey Desk SA,,,,
535811906,Over: Design/Flyer/Story Maker,"Wallpaper, ad & card creator",https://apps.apple.com/us/app/over-design-flyer-story-maker/id535811906,4.8,63805,"[704, 342, 1193, 4100, 57466]","Over, Inc.",top-free,127,Photo & Video,6008
595086167,PicSee - Add Text Over Picture,Typography & Write on Photo,https://apps.apple.com/us/app/picsee-add-text-over-picture/id595086167,4.6,32484,"[1564, 634, 1486, 2961, 25839]","Xi'an Button Software Technology Co., Ltd.",,,,
1117828250,Poster Maker - Flyer Designer!,"Sign, Banner & Ad Creator",https://apps.apple.com/us/app/poster-maker-flyer-designer/id1117828250,4.6,23707,"[930, 451, 1245, 2185, 18896]",Vidthug Pte Ltd,,,,
645746786,Word Swag - Cool Fonts,Easy text on pictures editor,https://apps.apple.com/us/app/word-swag-cool-fonts/id645746786,4.9,80719,"[681, 361, 1265, 4875, 73537]",Oringe Inc.,,,,
1143390028,Logo Maker- Create a design,"Edit Symbols, Fonts and Logos",https://apps.apple.com/us/app/logo-maker-create-a-design/id1143390028,4.6,62857,"[1962, 971, 3169, 5929, 50826]",Bizthug Pte Ltd,top-free,113,Photo & Video,6008
897446215,Canva: Graphic Design & Video,"Logo, Flyer Poster Card Maker",https://apps.apple.com/us/app/canva-graphic-design-video/id897446215,4.9,346664,"[1593, 890, 4661, 22608, 316912]",Canva,top-free,35,Photo & Video,6008
1030906799,Ripl: Create Social Videos,Beautiful branded posts,https://apps.apple.com/us/app/ripl-create-social-videos/id1030906799,4.8,39238,"[395, 165, 708, 3188, 34782]","Ripl, Inc.",,,,
438429273,Phonto - Text on Photos,Photo & Typography,https://apps.apple.com/us/app/phonto-text-on-photos/id438429273,4.8,34527,"[538, 207, 675, 2257, 30850]",youthhr,top-free,65,Photo & Video,6008
1126609754,Preview: Planner for Instagram,"Design, Schedule & Analytics",https://apps.apple.com/us/app/preview-planner-for-instagram/id1126609754,4.7,20974,"[698, 194, 511, 1867, 17704]",Preview App Pty Ltd,,,,
655895351,PocketVideo - Video Editor,for Vlogging & more,https://apps.apple.com/us/app/pocketvideo-video-editor/id655895351,3.2,4950,"[1375, 584, 643, 591, 1757]","Pocket Supernova, Inc.",top-free,166,Photo & Video,6008
645746786,Word Swag - Cool Fonts,Easy text on pictures editor,https://apps.apple.com/us/app/word-swag-cool-fonts/id645746786,4.9,80920,"[681, 362, 1269, 4890, 73718]",Oringe Inc.,,,,
1030906799,Ripl: Create Social Videos,Beautiful branded posts,https://apps.apple.com/us/app/ripl-create-social-videos/id1030906799,4.8,39321,"[396, 166, 708, 3191, 34860]","Ripl, Inc.",,,,
1014568284,"PLANOLY: Plan, Schedule, Post",Simplifying social marketing,https://apps.apple.com/us/app/planoly-plan-schedule-post/id1014568284,4.8,11094,"[203, 78, 236, 1123, 9454]","Planogram, Inc",,,,
535811906,Over: Design/Flyer/Story Maker,"Wallpaper, ad & card creator",https://apps.apple.com/us/app/over-design-flyer-story-maker/id535811906,4.8,64057,"[709, 343, 1193, 4113, 57699]","Over, Inc.",top-free,127,Photo & Video,6008
978659937,Typorama: Text on Photo Editor,Typography Art & Poster Maker,https://apps.apple.com/us/app/typorama-text-on-photo-editor/id978659937,4.8,92489,"[339, 276, 1959, 9983, 79932]",App Business Ventures LLC,,,,
857842841,Vont - Text on Videos,Video & Typography,https://apps.apple.com/us/app/vont-text-on-videos/id857842841,4.6,2632,"[116, 35, 90, 184, 2207]",youthhr,,,,
1057252115,UNUM — Design & Plan Stories,Story Editor & Collage Maker,https://apps.apple.com/us/app/unum-design-plan-stories/id1057252115,4.5,3114,"[211, 86, 130, 231, 2456]","UNUM, Inc.",,,,
897446215,Canva: Graphic Design & Video,"Logo, Flyer Poster Card Maker",https://apps.apple.com/us/app/canva-graphic-design-video/id897446215,4.9,347244,"[1600, 893, 4667, 22635, 317449]",Canva,top-free,35,Photo & Video,6008
401597656,PlayMemories Online,,https://apps.apple.com/us/app/playmemories-online/id401597656,1.1,1879,"[1790, 16, 15, 20, 38]",Sony Imaging Products & Solutions Inc.,,,,
963042274,Action Cam App,,https://apps.apple.com/us/app/action-cam-app/id963042274,2.3,34,"[21, 0, 3, 1, 9]",Sony Imaging Products & Solutions Inc.,,,,
825418162,α Library (by Sony),,https://apps.apple.com/us/app/%CE%B1-library-by-sony/id825418162,2.3,22,"[12, 3, 1, 1, 5]",Sony Imaging Products & Solutions Inc.,,,,
1445853042,Transfer & Tagging add-on,Pro sports/news photographers,https://apps.apple.com/us/app/transfer-tagging-add-on/id1445853042,1.7,19,"[15, 1, 0, 0, 3]",Sony Imaging Products & Solutions Inc.,,,,
792603561,Content Browser Mobile,,https://apps.apple.com/us/app/content-browser-mobile/id792603561,2.4,10,"[6, 0, 1, 0, 3]",Sony Imaging Products & Solutions Inc.,,,,
516482645,Projection Simulator,,https://apps.apple.com/us/app/projection-simulator/id516482645,2,2,"[1, 0, 1, 0, 0]",Sony Imaging Products & Solutions Inc.,,,,
1435453941,Movie Edit add-on,Image stabilization/video edit,https://apps.apple.com/us/app/movie-edit-add-on/id1435453941,3.7,7,"[2, 0, 0, 1, 4]",Sony Imaging Products & Solutions Inc.,,,,
1384897785,Digital Paper App for mobile,,https://apps.apple.com/us/app/digital-paper-app-for-mobile/id1384897785,1.9,44,"[29, 6, 1, 1, 7]",Sony Imaging Products & Solutions Inc.,,,,
931773010,Wireless Studio Mobile,,https://apps.apple.com/us/app/wireless-studio-mobile/id931773010,0,0,"[0, 0, 0, 0, 0]",Sony Imaging Products & Solutions Inc.,,,,
1022236570,SNC toolbox mobile,,https://apps.apple.com/us/app/snc-toolbox-mobile/id1022236570,0,0,"[0, 0, 0, 0, 0]",Sony Imaging Products & Solutions Inc.,,,,
1318566567,Vision Exchange App,,https://apps.apple.com/us/app/vision-exchange-app/id1318566567,0,0,"[0, 0, 0, 0, 0]",Sony Imaging Products & Solutions Inc.,,,,
1229555652,XDCAM pocket,,https://apps.apple.com/us/app/xdcam-pocket/id1229555652,4.5,2,"[0, 0, 0, 1, 1]",Sony Imaging Products & Solutions Inc.,,,,
1051411202,Pictalive,Create live wallpapers,https://apps.apple.com/us/app/pictalive/id1051411202,4.7,19,"[1, 0, 0, 2, 16]",Yuta Hirobe,,,,
1367814648,moru,Stylish and Simple Selfie App,https://apps.apple.com/us/app/moru/id1367814648,4.5,93,"[6, 3, 2, 9, 73]",FURYU Corporation,,,,
1065354746,VBooster,Video playback speed editor,https://apps.apple.com/us/app/vbooster/id1065354746,4.5,14,"[1, 0, 1, 1, 11]","REAFO CO., LTD.",,,,
747779910,MixChannel(ミクチャ) - ライブ配信&動画アプリ,,https://apps.apple.com/us/app/mixchannel-%E3%83%9F%E3%82%AF%E3%83%81%E3%83%A3-%E3%83%A9%E3%82%A4%E3%83%96%E9%85%8D%E4%BF%A1-%E5%8B%95%E7%94%BB%E3%82%A2%E3%83%97%E3%83%AA/id747779910,4.5,78,"[4, 0, 6, 8, 60]",Donuts Co. Ltd.,,,,
1160348581,curike クリエイトするスマホケース,,https://apps.apple.com/us/app/curike-%E3%82%AF%E3%83%AA%E3%82%A8%E3%82%A4%E3%83%88%E3%81%99%E3%82%8B%E3%82%B9%E3%83%9E%E3%83%9B%E3%82%B1%E3%83%BC%E3%82%B9/id1160348581,5,5,"[0, 0, 0, 0, 5]",takumikobo inc.,,,,
1013551921,Video Smith,A Powerful video editing tool,https://apps.apple.com/us/app/video-smith/id1013551921,4.9,10,"[0, 0, 0, 1, 9]",Metaps One Inc.,,,,
982755166,PicFitter instant frame edit,"No crop video & photo, easily",https://apps.apple.com/us/app/picfitter-instant-frame-edit/id982755166,4.8,133,"[2, 0, 5, 12, 114]",Yusuke Ariyoshi,,,,
1075068419,BlurEffect-Blur Photo & Video,Blur Photo Background Editor,https://apps.apple.com/us/app/blureffect-blur-photo-video/id1075068419,4.4,434,"[38, 7, 15, 40, 334]",KALEIDOSCOPE Inc.,,,,
774620933,FilmStory - Video Editor,For Your Video Editing Needs,https://apps.apple.com/us/app/filmstory-video-editor/id774620933,4.1,56,"[5, 4, 2, 12, 33]",Metaps One Inc.,,,,
1021091295,C CHANNEL - girls howto videos,,https://apps.apple.com/us/app/c-channel-girls-howto-videos/id1021091295,4.8,301,"[5, 1, 12, 21, 262]",C CHANNEL CORPORATION,,,,
441457218,Photo Lab: Picture Editor App,"Art Face Editing, Filter Edit",https://apps.apple.com/us/app/photo-lab-picture-editor-app/id441457218,4.6,41904,"[1142, 508, 1325, 6858, 32071]",VicMan LLC,top-free,136,Photo & Video,6008
489833171,Visage: airbrush photo & face,Beauty Cam. Face Tune. Editor,https://apps.apple.com/us/app/visage-airbrush-photo-face/id489833171,4.2,5854,"[610, 151, 311, 1258, 3524]",VicMan LLC,,,,
969525949,Face Swap: fun faceapp montage,Change & switch zao faces,https://apps.apple.com/us/app/face-swap-fun-faceapp-montage/id969525949,4.6,564,"[19, 11, 23, 98, 413]",VicMan LLC,,,,
950766480,Christmas Cards - Photo Editor,"Elf Yourself,Frames,Santa hat",https://apps.apple.com/us/app/christmas-cards-photo-editor/id950766480,4.7,2636,"[59, 36, 85, 403, 2053]",VicMan LLC,,,,
969525846,"Birthday Cards Free: happy birthday photo frame, gift cards & invitation maker",,https://apps.apple.com/us/app/birthday-cards-free-happy-birthday-photo-frame-gift/id969525846,4.6,612,"[16, 13, 23, 126, 434]",VicMan LLC,,,,
969525260,Love Cards +,Romantic Collage Maker,https://apps.apple.com/us/app/love-cards/id969525260,4.6,1881,"[44, 23, 93, 283, 1438]",VicMan LLC,,,,
476312888,Photo Lab PROHD picture editor,Foto effects & art filters app,https://apps.apple.com/us/app/photo-lab-prohd-picture-editor/id476312888,4.8,6622,"[63, 43, 85, 801, 5630]",VicMan LLC,,,,
490979746,Visage Lab PROHD photo retouch,Insta beauty plus selfie cam,https://apps.apple.com/us/app/visage-lab-prohd-photo-retouch/id490979746,4.5,1424,"[69, 25, 42, 269, 1019]",VicMan LLC,,,,
1214253718,Emolfi - cut me in & sprinkles for selfie editor,Emphatic app for your selfies,https://apps.apple.com/us/app/emolfi-cut-me-in-sprinkles-for-selfie-editor/id1214253718,4.6,147,"[2, 4, 6, 21, 114]",VicMan LLC,,,,
1253856702,askAI: make photo more likable,Know your best picture filter!,https://apps.apple.com/us/app/askai-make-photo-more-likable/id1253856702,2.8,4,"[2, 0, 0, 1, 1]",VicMan LLC,,,,
576357386,MamaCam - the cutest camera frames for your baby photos!,,https://apps.apple.com/us/app/mamacam-the-cutest-camera-frames-for-your-baby-photos/id576357386,2.6,5,"[2, 1, 0, 1, 1]",VicMan LLC,,,,
685286310,phoTWO - selfie camera reinvented,,https://apps.apple.com/us/app/photwo-selfie-camera-reinvented/id685286310,4.4,30,"[2, 0, 1, 7, 20]",VicMan LLC,,,,
1190275222,Persona mask: funny face changer to switch faces,,https://apps.apple.com/us/app/persona-mask-funny-face-changer-to-switch-faces/id1190275222,3,4,"[2, 0, 0, 0, 2]",VicMan LLC,,,,
1101746045,"ViMess: visualize message, convert text to picture",,https://apps.apple.com/us/app/vimess-visualize-message-convert-text-to-picture/id1101746045,4.2,5,"[1, 0, 0, 0, 4]",VicMan LLC,,,,
1472004708,Emolfi: power up any messenger,Fancy stickers to use anywhere,https://apps.apple.com/us/app/emolfi-power-up-any-messenger/id1472004708,4,10,"[2, 0, 1, 0, 7]",VicMan LLC,,,,
945164641,FreePrints Photobooks,Free photo book every month!,https://apps.apple.com/us/app/freeprints-photobooks/id945164641,4.8,127938,"[1247, 730, 2583, 10643, 112735]",PlanetArt,,,,
1377395757,FreePrints Photo Tiles,Custom Wall Art Made Easy,https://apps.apple.com/us/app/freeprints-photo-tiles/id1377395757,4.8,52548,"[556, 293, 1059, 3865, 46775]",PlanetArt,,,,
325525543,TouchNote | Personalized Cards,Custom-made postcards & more,https://apps.apple.com/us/app/touchnote-personalized-cards/id325525543,4.8,48156,"[527, 239, 1011, 4639, 41740]",TouchNote Ltd,,,,
734887606,Chatbooks: Print Family Photos,"Photo Books,Prints & Decor",https://apps.apple.com/us/app/chatbooks-print-family-photos/id734887606,4.8,104931,"[520, 441, 2195, 10514, 91261]","Chatbooks, Inc.",,,,
518158653,FreePrints – Photos Delivered,Print Photos – Fast & Free!,https://apps.apple.com/us/app/freeprints-photos-delivered/id518158653,4.8,413764,"[6685, 2779, 8716, 32355, 363229]",PlanetArt,top-free,80,Photo & Video,6008
601882801,Print Studio,Print Your Heart Out,https://apps.apple.com/us/app/print-studio/id601882801,4.9,17673,"[103, 88, 268, 1323, 15891]",Social Print Studio,,,,
309465525,Shutterfly: Cards & Gifts,"Photo Books, Wall Art, Prints",https://apps.apple.com/us/app/shutterfly-cards-gifts/id309465525,4.7,233850,"[6324, 5018, 8140, 19733, 194635]",Shutterfly,top-free,40,Photo & Video,6008
1034170018,Keepsake: Frame Your Photos,Picture Framing Made Easy,https://apps.apple.com/us/app/keepsake-frame-your-photos/id1034170018,4.9,11136,"[19, 13, 64, 591, 10449]",Keepsake Inc.,,,,
548773050,SimplePrints Books & Canvas,Your best photos on display,https://apps.apple.com/us/app/simpleprints-books-canvas/id548773050,4.9,8888,"[42, 31, 58, 387, 8370]","Storytree, Inc.",,,,
583099157,Mixtiles,Photos that stick to walls,https://apps.apple.com/us/app/mixtiles/id583099157,4.9,54952,"[512, 240, 720, 3365, 50115]",Mixtiles Ltd,top-free,159,Photo & Video,6008
438486810,Cotton Candy!,#1 Cotton Candy Maker,https://apps.apple.com/us/app/cotton-candy/id438486810,4.4,166,"[10, 7, 13, 19, 117]",Bluebear Technologies Ltd.,,,,
449512733,Hair Color Booth™,AI-Powered Hair Colorizer,https://apps.apple.com/us/app/hair-color-booth/id449512733,3.3,816,"[284, 42, 38, 56, 396]",Bluebear Technologies Ltd.,,,,
698184821,Crazy Shave™,,https://apps.apple.com/us/app/crazy-shave/id698184821,4.2,229,"[27, 8, 15, 23, 156]",Bluebear Technologies Ltd.,,,,
739212016,Shave Santa,He's not so jolly when shaved!,https://apps.apple.com/us/app/shave-santa/id739212016,4.3,4903,"[224, 197, 477, 1156, 2849]",Bluebear Technologies Ltd.,,,,
523111444,Make Soda! - by Bluebear,The Soda Maker - Fizztastic!,https://apps.apple.com/us/app/make-soda-by-bluebear/id523111444,4.3,97,"[7, 7, 5, 13, 65]",Bluebear Technologies Ltd.,,,,
725520278,Eye Doctor - Kids games,,https://apps.apple.com/us/app/eye-doctor-kids-games/id725520278,3.2,18,"[5, 2, 2, 2, 7]",Bluebear Technologies Ltd.,,,,
510369401,Ice Pop Maker by Bluebear,Make & Decorate Ice Popsicles,https://apps.apple.com/us/app/ice-pop-maker-by-bluebear/id510369401,4.2,99,"[10, 5, 7, 8, 69]",Bluebear Technologies Ltd.,,,,
608842030,Ice Cream! by Bluebear,,https://apps.apple.com/us/app/ice-cream-by-bluebear/id608842030,4.2,306,"[30, 13, 28, 38, 197]",Bluebear Technologies Ltd.,,,,
834894503,Crazy Hospital!,,https://apps.apple.com/us/app/crazy-hospital/id834894503,3.6,194,"[42, 13, 21, 14, 104]",Bluebear Technologies Ltd.,,,,
453037570,Marshmallow Maker by Bluebear,Toasted Marshmallows!,https://apps.apple.com/us/app/marshmallow-maker-by-bluebear/id453037570,4.1,52,"[6, 4, 5, 3, 34]",Bluebear Technologies Ltd.,,,,
786185899,Puppy Doctor,,https://apps.apple.com/us/app/puppy-doctor/id786185899,4.4,2137,"[68, 69, 196, 422, 1382]",Bluebear Technologies Ltd.,,,,
495511861,Corn Dog Maker by Bluebear,Make & Decorate Corn Dogs!,https://apps.apple.com/us/app/corn-dog-maker-by-bluebear/id495511861,4.1,10,"[1, 0, 2, 1, 6]",Bluebear Technologies Ltd.,,,,
537979199,Milkshake Maker - by Bluebear,Make delicious milkshakes,https://apps.apple.com/us/app/milkshake-maker-by-bluebear/id537979199,4.2,89,"[9, 5, 4, 12, 59]",Bluebear Technologies Ltd.,,,,
562398038,Candy Bar Maker,Make Chocolate Bars!,https://apps.apple.com/us/app/candy-bar-maker/id562398038,3.9,59,"[8, 2, 11, 7, 31]",Bluebear Technologies Ltd.,,,,
597830129,Make Candy,#1 Candy Maker by Bluebear,https://apps.apple.com/us/app/make-candy/id597830129,4.2,184,"[15, 12, 17, 26, 114]",Bluebear Technologies Ltd.,,,,
914517987,Makeup＋,Retouch Wrinkles Face＋Tune App,https://apps.apple.com/us/app/makeup/id914517987,4.5,636,"[21, 15, 39, 106, 455]","Lylavie, LLC",,,,
781409730,Selfie Beauty Photo Editor With Makeup and Countdown Timer,,https://apps.apple.com/us/app/selfie-beauty-photo-editor-with-makeup-and-countdown-timer/id781409730,3.7,147,"[29, 6, 16, 19, 77]",OMJ Holdings Pty Ltd,,,,
966920499,Yen Yen Camera,,https://apps.apple.com/us/app/yen-yen-camera/id966920499,5,1,"[0, 0, 0, 0, 1]",3 Rices Ltd.,,,,
1054206021,SCamera,,https://apps.apple.com/us/app/scamera/id1054206021,5,13,"[0, 0, 0, 0, 13]",Wang Meiting,,,,
1000989034,"Tattoo Yourself - Beautiful Tattoos Designs For Men & Women Body Art,Free",,https://apps.apple.com/us/app/tattoo-yourself-beautiful-tattoos-designs-for-men-women/id1000989034,4.9,1765,"[13, 6, 31, 76, 1639]",Chowdhury Muntaha,,,,
1392381237,Beauty Editor Plus Face Makeup,Selfie Tune Camera Filter Cam,https://apps.apple.com/us/app/beauty-editor-plus-face-makeup/id1392381237,4.6,4108,"[175, 86, 244, 374, 3229]",MS. Face Editor Tune Beauty Camera Plus Selfie Makeup Cam,top-free,196,Photo & Video,6008
1387741890,Facey: Face Editor &Makeup Cam,Create perfect selfie filters,https://apps.apple.com/us/app/facey-face-editor-makeup-cam/id1387741890,4.5,15865,"[1035, 377, 704, 1142, 12607]",Alpha Mobile Limited,top-free,174,Photo & Video,6008
489833171,Visage: airbrush photo & face,Beauty Cam. Face Tune. Editor,https://apps.apple.com/us/app/visage-airbrush-photo-face/id489833171,4.2,5854,"[610, 151, 311, 1258, 3524]",VicMan LLC,,,,
507768317,"Wobble it - ""Shake a photo""",,https://apps.apple.com/us/app/wobble-it-shake-a-photo/id507768317,4.4,57,"[6, 0, 1, 7, 43]",Nekomimimi,,,,
863844475,YouCam Makeup-Magic Selfie Cam,Makeup Camera Beauty Filters,https://apps.apple.com/us/app/youcam-makeup-magic-selfie-cam/id863844475,4.8,78420,"[1090, 722, 1960, 6406, 68242]",PERFECT MOBILE CORP.,top-free,82,Photo & Video,6008
1033713849,Adobe Photoshop Fix,,https://apps.apple.com/us/app/adobe-photoshop-fix/id1033713849,4.7,9516,"[213, 102, 215, 1255, 7731]",Adobe Inc.,top-free,73,Photo & Video,6008
1422471180,Dazz Cam - Vintage Camera,"3D photo, Film filter, 8mm,vhs",https://apps.apple.com/us/app/dazz-cam-vintage-camera/id1422471180,4.6,18870,"[889, 339, 686, 1385, 15571]",haiyan wang,top-free,6,Photo & Video,6008
1247275033,Unfold — Story Templates,Stories Editor & Collage Maker,https://apps.apple.com/us/app/unfold-story-templates/id1247275033,4.9,98213,"[748, 452, 1535, 4634, 90844]",Unfold Creative,top-free,95,Photo & Video,6008
830286763,Retouch Me: Body & Face Editor,"Skinny app, Beauty Selfie Fix",https://apps.apple.com/us/app/retouch-me-body-face-editor/id830286763,4.4,11437,"[1049, 194, 272, 1432, 8490]",Good Retouch LP,top-free,94,Photo & Video,6008
998411110,AirBrush - Best Photo Editor,"Retouch selfie, filters & tune",https://apps.apple.com/us/app/airbrush-best-photo-editor/id998411110,4.9,100620,"[595, 273, 830, 4470, 94452]","Xiamen Meitu Technology Co., Ltd.",top-free,42,Photo & Video,6008
878783582,Adobe Lightroom Photo Editor,Retouch Photos & Pro Camera,https://apps.apple.com/us/app/adobe-lightroom-photo-editor/id878783582,4.8,47299,"[1091, 349, 860, 2924, 42075]",Adobe Inc.,top-free,22,Photo & Video,6008
438596432,Video Star,Music video maker,https://apps.apple.com/us/app/video-star/id438596432,3.9,31521,"[4960, 1705, 2807, 4495, 17554]",Frontier Design Group,top-free,30,Photo & Video,6008
1057252115,UNUM — Design & Plan Stories,Story Editor & Collage Maker,https://apps.apple.com/us/app/unum-design-plan-stories/id1057252115,4.5,3114,"[211, 86, 130, 231, 2456]","UNUM, Inc.",,,,
781383622,Huji Cam,Just Like The Year 1998,https://apps.apple.com/us/app/huji-cam/id781383622,4.2,9537,"[797, 356, 748, 1564, 6072]","Manhole, Inc.",top-free,68,Photo & Video,6008
1325756279,PREQUEL: D3D Camera & 3D Photo,Disposable Cam & Daze Effects,https://apps.apple.com/us/app/prequel-d3d-camera-3d-photo/id1325756279,4.8,61702,"[1392, 673, 1729, 3994, 53914]",Prequel Inc.,top-free,11,Photo & Video,6008
804177739,Adobe Lightroom for iPad,Retouch Photos & Pro Camera,https://apps.apple.com/us/app/adobe-lightroom-for-ipad/id804177739,4.7,6856,"[220, 100, 203, 589, 5744]",Adobe Inc.,,,,
793063045,FUJIFILM Camera Remote,,https://apps.apple.com/us/app/fujifilm-camera-remote/id793063045,1.4,852,"[728, 44, 21, 21, 38]",FUJIFILM Corporation,,,,
489191124,Imaging Edge Mobile,,https://apps.apple.com/us/app/imaging-edge-mobile/id489191124,1.7,3217,"[2348, 297, 161, 140, 271]",Sony Imaging Products & Solutions Inc.,,,,
